stream,source,model,precision,device,track,seconds,source_fps,processed_fps,skipped_pct,infer_ms_mean,infer_ms_p95,infer_ms_p99,e2e_ms_p95,e2e_ms_p99,frame_budget_ms,verdict,cpu_load_mean,cpu_temp_max,streams_total
0 | yolo26x int8 @ GPU,0,yolo26x,int8,GPU,False,60.0,18.9,18.9,5.2,36.2,40.4,45.5,42.0,52.8,33.3,TOO SLOW,11.5,67.0,1
