stream,source,model,precision,device,track,seconds,source_fps,processed_fps,skipped_pct,infer_ms_mean,infer_ms_p95,infer_ms_p99,e2e_ms_p95,e2e_ms_p99,frame_budget_ms,verdict,cpu_load_mean,cpu_temp_max,streams_total
0 | yolo26s int8 @ GPU,0,yolo26s,int8,GPU,False,60.0,17.0,17.0,4.1,14.6,22.2,24.7,22.6,25.7,33.3,OK,8.4,58.0,1
