stream,source,model,precision,device,track,seconds,source_fps,processed_fps,skipped_pct,infer_ms_mean,infer_ms_p95,infer_ms_p99,e2e_ms_p95,e2e_ms_p99,frame_budget_ms,verdict,cpu_load_mean,cpu_temp_max,streams_total
0 | yolov8n int8 @ GPU,0,yolov8n,int8,GPU,False,60.0,19.0,19.0,2.4,13.3,20.2,21.7,20.8,22.5,33.3,OK,8.3,74.0,1
