stream,source,model,precision,device,track,seconds,source_fps,processed_fps,skipped_pct,infer_ms_mean,infer_ms_p95,infer_ms_p99,e2e_ms_p95,e2e_ms_p99,frame_budget_ms,verdict,cpu_load_mean,cpu_temp_max,streams_total
0 | yolo26s int8 @ GPU,0,yolo26s,int8,GPU,False,60.0,21.0,21.0,2.3,14.2,16.3,19.0,17.0,20.0,33.3,OK,9.2,61.0,1
