stream,source,model,precision,device,track,seconds,source_fps,processed_fps,skipped_pct,infer_ms_mean,infer_ms_p95,infer_ms_p99,e2e_ms_p95,e2e_ms_p99,frame_budget_ms,verdict,cpu_load_mean,cpu_temp_max,streams_total
0 | yolov5lu int8 @ GPU,0,yolov5lu,int8,GPU,False,30.0,30.0,30.0,0.0,16.2,17.1,17.6,17.7,18.4,33.3,OK,5.0,59.0,1
